id,created_at,updated_at,station_id,obs_datetime,temperature,relative_humidity,wind_speed,wind_direction,pressure,rainfall
55,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-02-24T12:00:00+00:00,30.05,33.0,1.54,,,0.0
56,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-02-25T12:00:00+00:00,31.0,44.0,2.06,,,0.0
57,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-02-26T12:00:00+00:00,26.95,68.0,2.57,,,0.0
58,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-02-27T12:00:00+00:00,30.2,27.0,1.54,,,0.0
59,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-02-28T12:00:00+00:00,30.5,63.0,1.54,,,0.0
60,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-02-29T12:00:00+00:00,29.6,76.0,3.09,,,0.0
61,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-03-01T12:00:00+00:00,30.0,32.0,2.57,,,0.0
62,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-03-02T12:00:00+00:00,30.35,43.0,2.06,,,0.0
63,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-03-03T12:00:00+00:00,29.799999999999997,65.0,3.09,,,0.0
64,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-03-04T12:00:00+00:00,30.55,75.0,1.54,,,0.0
65,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-03-05T12:00:00+00:00,31.25,36.0,1.54,,,0.0
66,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-03-06T12:00:00+00:00,31.5,47.0,3.09,,,0.0
67,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-03-07T12:00:00+00:00,31.05,51.0,2.06,,,0.0
68,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-03-08T12:00:00+00:00,31.5,75.0,2.57,,,0.0
69,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-03-09T12:00:00+00:00,31.25,66.0,2.06,,,0.0
70,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-03-10T12:00:00+00:00,30.1,74.0,2.06,,,0.0
71,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-03-11T12:00:00+00:00,32.75,64.0,3.09,,,0.0
72,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-03-12T12:00:00+00:00,31.0,72.0,3.09,,,0.0
73,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-03-13T12:00:00+00:00,32.2,70.0,2.57,,,1.6
74,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-03-14T12:00:00+00:00,30.05,77.0,3.09,,,0.0
75,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-03-15T12:00:00+00:00,31.1,82.0,2.57,,,0.0
76,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-03-16T12:00:00+00:00,33.55,64.0,3.09,,,0.0
77,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-03-17T12:00:00+00:00,32.2,27.0,2.57,,,0.0
78,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-03-18T12:00:00+00:00,32.0,58.0,2.06,,,0.0
79,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-03-19T12:00:00+00:00,32.150000000000006,61.0,2.06,,,0.0
80,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-03-20T12:00:00+00:00,31.2,72.0,2.06,,,0.0
81,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-03-21T12:00:00+00:00,32.5,65.0,2.57,,,0.0
82,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-03-22T12:00:00+00:00,30.75,60.0,2.57,,,4.4
83,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-03-23T12:00:00+00:00,28.5,75.0,3.09,,,3.7
84,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-03-24T12:00:00+00:00,28.8,87.0,2.57,,,0.0
85,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-03-25T12:00:00+00:00,30.35,69.0,2.06,,,0.0
86,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-03-26T12:00:00+00:00,29.5,76.0,3.09,,,0.0
87,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-03-27T12:00:00+00:00,31.45,73.0,2.57,,,10.0
88,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-03-28T12:00:00+00:00,31.25,80.0,1.54,,,0.0
89,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-03-29T12:00:00+00:00,31.7,70.0,1.54,,,0.0
90,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-03-30T12:00:00+00:00,31.799999999999997,73.0,2.57,,,1.5
91,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-03-31T12:00:00+00:00,32.0,78.0,3.09,,,0.0
92,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-04-01T12:00:00+00:00,30.65,66.0,2.57,,,0.0
93,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-04-02T12:00:00+00:00,33.5,76.0,3.6,,,0.0
94,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-04-03T12:00:00+00:00,31.25,72.0,2.57,,,0.0
95,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-04-04T12:00:00+00:00,32.05,69.0,3.6,,,3.0
96,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-04-05T12:00:00+00:00,30.25,68.0,4.12,,,14.2
97,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-04-06T12:00:00+00:00,28.55,83.0,3.09,,,24.5
98,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-04-07T12:00:00+00:00,26.25,85.0,2.06,,,0.0
99,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-04-08T12:00:00+00:00,28.55,78.0,2.57,,,0.0
100,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-04-09T12:00:00+00:00,30.05,76.0,2.57,,,0.0
101,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-04-10T12:00:00+00:00,28.05,66.0,3.6,,,9.4
102,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-04-11T12:00:00+00:00,27.0,77.0,3.09,,,0.0
103,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-04-12T12:00:00+00:00,28.5,78.0,3.09,,,0.0
104,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-04-13T12:00:00+00:00,30.25,77.0,2.57,,,0.0
105,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-04-14T12:00:00+00:00,27.0,85.0,2.06,,,0.0
106,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-04-15T12:00:00+00:00,29.0,71.0,3.09,,,0.0
107,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-04-16T12:00:00+00:00,29.75,57.0,2.06,,,0.0
108,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-04-17T12:00:00+00:00,31.25,58.0,1.54,,,0.0
109,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-04-18T12:00:00+00:00,33.4,63.0,2.06,,,0.0
110,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-04-19T12:00:00+00:00,30.0,66.0,2.06,,,0.0
111,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-04-20T12:00:00+00:00,28.75,72.0,3.6,,,0.0
112,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-04-21T12:00:00+00:00,31.0,66.0,2.57,,,3.0
113,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-04-22T12:00:00+00:00,27.0,88.0,1.54,,,0.0
114,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-04-23T12:00:00+00:00,30.75,78.0,1.54,,,0.0
115,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-04-24T12:00:00+00:00,29.85,74.0,2.57,,,0.0
116,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-04-25T12:00:00+00:00,29.6,68.0,3.09,,,0.0
117,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-04-26T12:00:00+00:00,31.1,75.0,2.57,,,0.0
118,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-04-27T12:00:00+00:00,31.15,72.0,3.09,,,7.9
119,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-04-28T12:00:00+00:00,29.25,76.0,2.57,,,0.0
120,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-04-29T12:00:00+00:00,30.0,71.0,2.06,,,0.0
121,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-04-30T12:00:00+00:00,32.75,72.0,3.09,,,0.0
122,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-05-01T12:00:00+00:00,32.85,25.0,2.57,,,0.0
123,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-05-02T12:00:00+00:00,30.95,56.0,3.6,,,7.2
124,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-05-03T12:00:00+00:00,30.65,51.0,2.06,,,0.0
125,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-05-04T12:00:00+00:00,30.8,52.0,2.06,,,0.0
126,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-05-05T12:00:00+00:00,30.5,49.0,4.12,,,16.1
127,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-05-06T12:00:00+00:00,26.2,64.0,2.57,,,8.2
128,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-05-07T12:00:00+00:00,26.0,65.0,1.54,,,0.0
129,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-05-08T12:00:00+00:00,29.15,57.0,2.06,,,0.0
130,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-05-09T12:00:00+00:00,27.95,58.0,2.06,,,0.0
131,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-05-10T12:00:00+00:00,29.35,54.0,1.54,,,0.0
132,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-05-11T12:00:00+00:00,30.55,54.0,2.57,,,0.0
133,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-05-12T12:00:00+00:00,28.6,54.0,2.06,,,2.0
134,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-05-13T12:00:00+00:00,25.25,78.0,2.57,,,0.0
135,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-05-14T12:00:00+00:00,27.1,58.0,2.06,,,0.0
136,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-05-15T12:00:00+00:00,29.5,53.0,3.09,,,0.0
137,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-05-16T12:00:00+00:00,25.35,90.0,3.09,,,5.2
138,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-05-17T12:00:00+00:00,27.3,63.0,2.57,,,0.0
139,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-05-18T12:00:00+00:00,28.5,58.0,2.06,,,0.0
140,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-05-19T12:00:00+00:00,28.05,62.0,2.57,,,0.0
141,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-05-20T12:00:00+00:00,30.0,50.0,3.6,,,10.2
142,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-05-21T12:00:00+00:00,28.0,60.0,2.57,,,0.0
143,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-05-22T12:00:00+00:00,29.85,57.0,2.57,,,0.0
144,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-05-23T12:00:00+00:00,29.75,49.0,2.06,,,0.0
145,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-05-24T12:00:00+00:00,29.75,45.0,2.06,,,0.0
146,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-05-25T12:00:00+00:00,28.05,68.0,2.57,,,0.0
147,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-05-26T12:00:00+00:00,26.900000000000002,59.0,2.57,,,0.0
148,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-05-27T12:00:00+00:00,28.85,55.0,2.57,,,0.0
149,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-05-28T12:00:00+00:00,30.1,49.0,2.57,,,0.0
150,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-05-29T12:00:00+00:00,29.4,60.0,3.09,,,0.0
151,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-05-30T12:00:00+00:00,30.25,54.0,3.6,,,11.3
152,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-05-31T12:00:00+00:00,27.0,60.0,2.06,,,0.0
153,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-06-01T12:00:00+00:00,28.25,62.0,2.06,,,0.0
154,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-06-02T12:00:00+00:00,27.8,65.0,2.06,,,9.0
155,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-06-03T12:00:00+00:00,28.8,57.0,2.06,,,0.0
156,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-06-04T12:00:00+00:00,29.25,51.0,3.6,,,7.5
157,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-06-05T12:00:00+00:00,25.5,67.0,2.06,,,0.0
158,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-06-06T12:00:00+00:00,26.9,65.0,3.09,,,0.0
159,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-06-07T12:00:00+00:00,27.6,58.0,2.57,,,0.0
160,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-06-08T12:00:00+00:00,28.15,60.0,2.57,,,0.0
161,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-06-09T12:00:00+00:00,29.1,54.0,2.57,,,0.0
162,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-06-10T12:00:00+00:00,28.0,55.0,3.6,,,10.0
163,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-06-11T12:00:00+00:00,24.5,67.0,3.6,,,2.0
164,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-06-12T12:00:00+00:00,26.5,67.0,2.57,,,0.0
165,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-06-13T12:00:00+00:00,26.55,61.0,1.54,,,5.5
166,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-06-14T12:00:00+00:00,25.75,71.0,2.06,,,0.0
167,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-06-15T12:00:00+00:00,20.25,78.0,3.6,,,0.0
168,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-06-16T12:00:00+00:00,25.0,61.0,2.57,,,11.0
169,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-06-17T12:00:00+00:00,24.200000000000003,68.0,3.09,,,0.0
170,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-06-18T12:00:00+00:00,27.25,60.0,1.54,,,0.0
171,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-06-19T12:00:00+00:00,21.8,85.0,3.09,,,0.0
172,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-06-20T12:00:00+00:00,24.6,72.0,2.06,,,0.0
173,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-06-21T12:00:00+00:00,26.85,59.0,2.57,,,12.5
174,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-06-22T12:00:00+00:00,25.15,66.0,2.06,,,0.0
175,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-06-23T12:00:00+00:00,27.0,67.0,3.09,,,0.0
176,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-06-24T12:00:00+00:00,25.5,67.0,2.06,,,10.4
177,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-06-25T12:00:00+00:00,23.85,81.0,1.54,,,0.0
178,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-06-26T12:00:00+00:00,27.1,65.0,2.06,,,0.0
179,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-06-27T12:00:00+00:00,26.3,64.0,3.09,,,0.0
180,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-06-28T12:00:00+00:00,24.75,67.0,2.06,,,0.0
181,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-06-29T12:00:00+00:00,27.1,62.0,2.06,,,50.5
182,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-06-30T12:00:00+00:00,23.75,77.0,2.06,,,0.0
183,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-07-01T12:00:00+00:00,25.5,62.0,2.57,,,0.0
184,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-07-02T12:00:00+00:00,26.55,58.0,2.06,,,0.0
185,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-07-03T12:00:00+00:00,23.3,80.0,2.06,,,20.1
186,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-07-04T12:00:00+00:00,22.65,68.0,2.06,,,0.0
187,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-07-05T12:00:00+00:00,26.6,58.0,2.06,,,0.0
188,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-07-06T12:00:00+00:00,26.2,63.0,2.57,,,30.4
189,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-07-07T12:00:00+00:00,24.8,66.0,2.06,,,0.0
190,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-07-08T12:00:00+00:00,25.85,59.0,2.06,,,23.1
191,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-07-09T12:00:00+00:00,22.0,82.0,2.57,,,4.8
192,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-07-10T12:00:00+00:00,23.1,63.0,1.54,,,0.0
193,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-07-11T12:00:00+00:00,25.6,63.0,2.06,,,0.0
194,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-07-12T12:00:00+00:00,25.6,66.0,2.06,,,1.0
195,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-07-13T12:00:00+00:00,25.0,61.0,3.09,,,0.0
196,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-07-14T12:00:00+00:00,25.25,61.0,2.57,,,0.0
197,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-07-15T12:00:00+00:00,25.1,63.0,3.09,,,0.0
198,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-07-16T12:00:00+00:00,25.6,61.0,1.54,,,0.0
199,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-07-17T12:00:00+00:00,24.85,70.0,3.09,,,0.0
200,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-07-18T12:00:00+00:00,25.0,67.0,1.54,,,0.0
201,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-07-19T12:00:00+00:00,26.25,55.0,2.57,,,0.0
202,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-07-20T12:00:00+00:00,24.1,86.0,2.06,,,15.8
203,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-07-21T12:00:00+00:00,23.5,66.0,3.6,,,0.0
204,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-07-22T12:00:00+00:00,25.1,67.0,2.06,,,0.0
205,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-07-23T12:00:00+00:00,25.25,67.0,2.06,,,0.0
206,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-07-24T12:00:00+00:00,24.799999999999997,64.0,2.06,,,0.0
207,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-07-25T12:00:00+00:00,25.25,62.0,3.09,,,0.0
208,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-07-26T12:00:00+00:00,25.0,69.0,2.06,,,0.0
209,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-07-27T12:00:00+00:00,26.5,57.0,3.09,,,0.0
210,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-07-28T12:00:00+00:00,25.6,63.0,2.06,,,0.0
211,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-07-29T12:00:00+00:00,24.55,68.0,4.12,,,0.0
212,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-07-30T12:00:00+00:00,25.0,63.0,2.06,,,0.0
213,2026-01-07 18:15:37,2026-01-07 18:15:37,37,2024-07-31T12:00:00+00:00,24.75,64.0,2.57,,,0.0
